confinement,variance,slope,zc,mean_excursion,mean_strength,signal_rate,confinement_signal,n_windows,project,type,rep
0.6545454545454545,0.11830864307110214,0.0012421633320169596,9,3.1666666666666665,0.8540192291194207,0.9818181818181818,0.6666666666666666,108,KUBERNETES,GammaShift(-6m),
0.6909090909090909,0.028785609266999333,0.0026035744665241023,4,2.4285714285714284,0.7350206182790667,0.8363636363636363,0.6739130434782609,108,KUBERNETES,GammaShift(6m),
0.7454545454545455,0.0656030551640164,-0.0029572477784923614,6,2.3333333333333335,0.9028398542391095,1.0,0.7454545454545455,108,KUBERNETES,GammaShuffleValues,0.0
0.9090909090909091,0.018965482854372082,-0.0003382007234980215,13,1.6666666666666667,0.8732879679807236,0.9454545454545454,0.9038461538461539,108,KUBERNETES,GammaShuffleValues,1.0
0.6909090909090909,0.07272985150307328,-0.0023295964239740015,7,1.8888888888888888,0.8195651129262105,0.9636363636363636,0.6792452830188679,108,KUBERNETES,GammaShuffleValues,2.0
0.36363636363636365,0.05578389166245303,-0.00584482320884344,6,8.75,0.8666109962684111,1.0,0.36363636363636365,108,KUBERNETES,GammaShuffleValues,3.0
0.7090909090909091,0.054070148295631795,-0.0003567724880230497,10,3.2,0.7164734873334361,0.8,0.6363636363636364,108,KUBERNETES,GammaShuffleValues,4.0
0.8,0.05257910942011479,-0.006971472113136942,5,1.8333333333333333,0.8389510591388526,0.9818181818181818,0.7962962962962963,108,KUBERNETES,GammaShuffleValues,5.0
0.6,0.062475885338558246,-0.0031493947068579834,6,5.5,0.7948683335023361,0.9818181818181818,0.5925925925925926,108,KUBERNETES,GammaShuffleValues,6.0
0.6181818181818182,0.08992443431118118,0.008491459255988628,9,5.25,0.8258844232290101,0.9818181818181818,0.6111111111111112,108,KUBERNETES,GammaShuffleValues,7.0
0.7636363636363637,0.05597914105631199,0.0017344583507933264,10,4.333333333333333,0.8690628122478743,0.9818181818181818,0.7777777777777778,108,KUBERNETES,GammaShuffleValues,8.0
0.5636363636363636,0.11003958932466508,-0.012850180288131636,8,3.0,0.7837492118964317,0.9090909090909091,0.52,108,KUBERNETES,GammaShuffleValues,9.0
0.8727272727272727,0.02729643797180496,0.0018166344664933486,10,1.4,0.9448044563141904,1.0,0.8727272727272727,108,KUBERNETES,GammaShuffleValues,10.0
0.38181818181818183,0.19069540280110686,0.02505701018521549,7,11.333333333333334,0.8462573905472712,1.0,0.38181818181818183,108,KUBERNETES,GammaShuffleValues,11.0
0.6,0.1036829955584222,0.008134379491066298,4,4.4,0.9077274893995906,1.0,0.6,108,KUBERNETES,GammaShuffleValues,12.0
0.7818181818181819,0.050532454539418244,0.0006850520226416887,8,1.7142857142857142,0.8060049239625985,0.9454545454545454,0.7692307692307693,108,KUBERNETES,GammaShuffleValues,13.0
0.8545454545454545,0.0592899299798239,0.009101587486755505,6,2.6666666666666665,0.9553007054691482,1.0,0.8545454545454545,108,KUBERNETES,GammaShuffleValues,14.0
0.7636363636363637,0.05131907231254631,0.009000118472563738,5,4.333333333333333,0.8242358184357205,0.9818181818181818,0.7592592592592593,108,KUBERNETES,GammaShuffleValues,15.0
0.7272727272727273,0.07466151214741137,0.0015171136304017638,7,2.5,0.8676931003273569,0.9636363636363636,0.7358490566037735,108,KUBERNETES,GammaShuffleValues,16.0
0.7636363636363637,0.045607553588081245,0.004389747720686459,10,3.25,0.8763373631198914,1.0,0.7636363636363637,108,KUBERNETES,GammaShuffleValues,17.0
0.6363636363636364,0.10912515419968148,-0.0071040788055375306,8,3.3333333333333335,0.7573343935116394,0.8909090909090909,0.5918367346938775,108,KUBERNETES,GammaShuffleValues,18.0
0.8727272727272727,0.03542505253501944,-0.0003103221436849467,12,3.5,0.8326627437516516,0.9636363636363636,0.8679245283018868,108,KUBERNETES,GammaShuffleValues,19.0
0.7636363636363637,0.06857728203268276,0.005509275500001991,9,2.6,0.8352608714518281,1.0,0.7636363636363637,108,KUBERNETES,GammaCircular(-12m),
0.6909090909090909,0.08402386944205131,-0.0019379876545258798,9,2.4285714285714284,0.8481286979420447,0.9818181818181818,0.6851851851851852,108,KUBERNETES,GammaCircular(-6m),
0.7090909090909091,0.047626941431595536,-0.006708156416359337,9,3.2,0.7998691915569744,0.8181818181818182,0.6444444444444445,108,KUBERNETES,GammaCircular(-3m),
0.2545454545454545,0.2876280449496139,0.01108764084396541,4,6.833333333333333,0.8306243681319835,0.9272727272727272,0.19607843137254902,108,KUBERNETES,GammaCircular(3m),
0.6909090909090909,0.02878560926699946,0.0026035744665241253,4,2.4285714285714284,0.7350206182790664,0.8363636363636363,0.6739130434782609,108,KUBERNETES,GammaCircular(6m),
0.6,0.13060100089455587,-0.011409280559617598,9,4.4,0.8520057801187454,1.0,0.6,108,KUBERNETES,GammaCircular(12m),
0.8727272727272727,0.038246396223168756,-0.0020205081478871087,10,1.75,0.8637444693465995,1.0,0.8727272727272727,108,KUBERNETES,GammaCircularRand,0.0
0.34545454545454546,0.11786381480613121,0.01044233395347964,5,5.142857142857143,0.8881049471063747,0.9636363636363636,0.32075471698113206,108,KUBERNETES,GammaCircularRand,1.0
0.509090909090909,0.08664311691166861,0.007563339838039444,2,3.375,0.7726165765122645,0.8545454545454545,0.44680851063829785,108,KUBERNETES,GammaCircularRand,2.0
0.7272727272727273,0.061202724256759884,0.008358874477520232,13,2.5,0.9052450379487811,1.0,0.7272727272727273,108,KUBERNETES,GammaCircularRand,3.0
0.7272727272727273,0.06018810793208518,0.0003309692550460089,10,5.0,0.9135217688606132,1.0,0.7272727272727273,108,KUBERNETES,GammaCircularRand,4.0
0.9090909090909091,0.01905205111418325,-0.0023124990670516507,9,1.6666666666666667,0.9156161621416996,0.9818181818181818,0.9074074074074074,108,KUBERNETES,GammaBlockPerm(6m),
0.8181818181818182,0.03889228703139055,-0.004729374811433135,8,2.0,0.95317119876004,1.0,0.8181818181818182,108,KUBERNETES,GammaBlockPerm(12m),
0.5384615384615384,0.09270411679604812,-0.014051287669373773,9,3.0,0.8471843667358027,0.9743589743589743,0.5263157894736842,142,FLASK,Observed,
0.6153846153846154,0.09597607468369973,0.004792873729113155,11,2.142857142857143,0.7825855393061216,0.8974358974358975,0.5714285714285714,142,FLASK,GammaShift(-6m),
0.5128205128205128,0.08809099191653666,-0.0012503761785604022,5,2.7142857142857144,0.8487855081782525,0.9487179487179487,0.5135135135135135,142,FLASK,GammaShift(6m),
0.6410256410256411,0.07122753995904552,0.004373344161564422,6,2.0,0.8849755744138,1.0,0.6410256410256411,142,FLASK,GammaShuffleValues,0.0
0.717948717948718,0.05685260045953546,-0.006459609513862896,6,2.75,0.8761078018709164,0.9743589743589743,0.7105263157894737,142,FLASK,GammaShuffleValues,1.0
0.6666666666666666,0.07264308478128159,-0.0003851182453516224,10,1.8571428571428572,0.794980536518559,0.8717948717948718,0.6176470588235294,142,FLASK,GammaShuffleValues,2.0
0.9230769230769231,0.031149050973405517,0.003088864782447988,14,1.0,0.9022357201135719,1.0,0.9230769230769231,142,FLASK,GammaShuffleValues,3.0
0.6410256410256411,0.09081519733768705,-0.003348393023749336,7,1.75,0.7474458166368174,0.9230769230769231,0.6111111111111112,142,FLASK,GammaShuffleValues,4.0
0.7435897435897436,0.06616972972473494,0.004675836732277158,6,2.0,0.8736323894485623,0.9743589743589743,0.7368421052631579,142,FLASK,GammaShuffleValues,5.0
0.5897435897435898,0.04660663875902364,-0.0013763549598995724,6,2.6666666666666665,0.8412072259387119,1.0,0.5897435897435898,142,FLASK,GammaShuffleValues,6.0
0.717948717948718,0.07756092729674803,-0.006046822282922665,12,1.5714285714285714,0.760211728797584,0.9487179487179487,0.7027027027027027,142,FLASK,GammaShuffleValues,7.0
0.6666666666666666,0.0746914266848541,-0.009719537056581936,8,2.6,0.9412971410771755,1.0,0.6666666666666666,142,FLASK,GammaShuffleValues,8.0
0.5384615384615384,0.058429361203730344,-0.0044345309203815035,6,3.6,0.8781248335045032,0.9743589743589743,0.5263157894736842,142,FLASK,GammaShuffleValues,9.0
0.8461538461538461,0.024638219561966795,-0.0075956709658180546,10,2.0,0.948915643833548,1.0,0.8461538461538461,142,FLASK,GammaShuffleValues,10.0
0.38461538461538464,0.15685751951805885,0.004085027698617792,5,3.0,0.8147670736636637,1.0,0.38461538461538464,142,FLASK,GammaShuffleValues,11.0
0.7435897435897436,0.048161225452581224,0.006391228508872001,9,1.25,0.8690410524016016,0.9743589743589743,0.7368421052631579,142,FLASK,GammaShuffleValues,12.0
0.8461538461538461,0.059837217433641995,0.0012848398810573255,10,2.0,0.7941306478673913,0.9487179487179487,0.8378378378378378,142,FLASK,GammaShuffleValues,13.0
0.5641025641025641,0.0823931535291632,0.01305365875384009,8,2.8333333333333335,0.8322810552706604,1.0,0.5641025641025641,142,FLASK,GammaShuffleValues,14.0
0.6410256410256411,0.07590729543184249,-0.010555331419139669,14,2.0,0.8405141376242599,1.0,0.6410256410256411,142,FLASK,GammaShuffleValues,15.0
0.8205128205128205,0.05147418425571951,-0.0024129867728545262,13,1.4,0.8547065841577217,0.9487179487179487,0.8108108108108109,142,FLASK,GammaShuffleValues,16.0
0.8205128205128205,0.042924894978609844,0.004828801069599041,6,1.4,0.8386703877338666,0.9230769230769231,0.8333333333333334,142,FLASK,GammaShuffleValues,17.0
0.6666666666666666,0.07180479285956766,0.0006576858922952518,8,2.6,0.8219304313729138,0.9230769230769231,0.6666666666666666,142,FLASK,GammaShuffleValues,18.0
0.6666666666666666,0.07924940244303051,0.004316602456458351,11,2.6,0.8675543480606692,1.0,0.6666666666666666,142,FLASK,GammaShuffleValues,19.0
0.717948717948718,0.06515678435868154,-0.004069663831421151,12,3.6666666666666665,0.9059025230020736,1.0,0.717948717948718,142,FLASK,GammaCircular(-12m),
0.5384615384615384,0.11110390529929344,0.0009885426231842696,11,2.5714285714285716,0.8193456729538471,0.8974358974358975,0.4857142857142857,142,FLASK,GammaCircular(-6m),
0.5897435897435898,0.08233360420893208,-0.005155015786979549,12,2.6666666666666665,0.8405022092418574,0.9487179487179487,0.5675675675675675,142,FLASK,GammaCircular(-3m),
0.6666666666666666,0.0835714224730289,-0.00854159033050606,7,1.8571428571428572,0.8382831769191554,0.9743589743589743,0.6578947368421053,142,FLASK,GammaCircular(3m),
0.5384615384615384,0.08995932574405036,0.00026292701778247795,4,3.0,0.8617974073426987,0.9743589743589743,0.5263157894736842,142,FLASK,GammaCircular(6m),
0.8974358974358975,0.03241176799771489,0.008253895572664004,13,1.3333333333333333,0.8902610359688204,0.9743589743589743,0.8947368421052632,142,FLASK,GammaCircular(12m),
0.7692307692307693,0.06916450938132689,-0.0022031982683938197,8,1.2857142857142858,0.7808338116011179,0.9230769230769231,0.75,142,FLASK,GammaCircularRand,0.0
0.6666666666666666,0.10668936183782649,-0.020544847751201578,7,1.4444444444444444,0.73387276415975,0.7948717948717948,0.6129032258064516,142,FLASK,GammaCircularRand,1.0
0.5897435897435898,0.10788515961761264,-0.01842193378194753,6,4.0,0.8911784652823269,0.9743589743589743,0.5789473684210527,142,FLASK,GammaCircularRand,2.0
0.8461538461538461,0.03486472939725221,0.002420261862820146,11,2.0,0.9565992292517631,1.0,0.8461538461538461,142,FLASK,GammaCircularRand,3.0
0.8461538461538461,0.07183058818602436,0.007934016555581536,9,3.0,0.8445860375864689,0.9743589743589743,0.8421052631578947,142,FLASK,GammaCircularRand,4.0
0.8461538461538461,0.042042716390533745,0.0037176057358127173,6,2.0,0.9080002323250113,1.0,0.8461538461538461,142,FLASK,GammaBlockPerm(6m),
0.7435897435897436,0.06502214281792035,-0.0016086835902355563,14,2.0,0.8342133586621708,1.0,0.7435897435897436,142,FLASK,GammaBlockPerm(12m),
0.7794117647058824,0.06305463426849729,-0.0011395728139714128,22,2.5,0.7704858011126492,0.8897058823529411,0.7520661157024794,273,LIBREOFFICE,Observed,
0.7279411764705882,0.0792790856684571,0.001170513993908848,30,2.3125,0.8440495190355382,0.9485294117647058,0.7131782945736435,273,LIBREOFFICE,GammaShift(-6m),
0.7573529411764706,0.054369297105420746,0.001131058237171616,27,2.5384615384615383,0.8067631725953881,0.9191176470588235,0.736,273,LIBREOFFICE,GammaShift(6m),
